"날짜","종가","시가","고가","저가","거래량","변동 %"
"2013- 12- 04","1,986.80","1,998.69","2,006.71","1,986.80","230.33M","-1.12%"
"2013- 12- 03","2,009.36","2,023.62","2,028.07","2,008.55","294.95M","-1.05%"
"2013- 12- 02","2,030.78","2,050.45","2,052.88","2,029.10","229.69M","-0.69%"
"2013- 11- 29","2,044.87","2,044.85","2,050.70","2,038.46","245.37M","-0.04%"
"2013- 11- 28","2,045.77","2,039.73","2,047.66","2,037.73","276.27M","0.84%"
"2013- 11- 27","2,028.81","2,016.28","2,028.81","2,010.84","284.08M","0.31%"
"2013- 11- 26","2,022.64","2,008.19","2,022.66","1,998.90","275.31M","0.33%"
"2013- 11- 25","2,015.98","2,020.00","2,031.11","2,015.98","295.51M","0.49%"
"2013- 11- 22","2,006.23","2,002.15","2,011.20","1,992.48","350.98M","0.62%"
"2013- 11- 21","1,993.78","2,013.71","2,013.71","1,985.65","292.67M","-1.16%"
"2013- 11- 20","2,017.24","2,028.34","2,029.61","2,010.74","334.80M","-0.71%"
"2013- 11- 19","2,031.64","2,009.95","2,033.91","2,009.47","402.80M","1.04%"
"2013- 11- 18","2,010.81","2,014.24","2,018.17","2,009.76","313.97M","0.26%"
"2013- 11- 15","2,005.64","1,980.99","2,006.31","1,980.99","264.69M","1.94%"
"2013- 11- 14","1,967.56","1,980.20","1,981.89","1,963.42","323.11M","0.20%"
"2013- 11- 13","1,963.56","1,993.16","1,993.16","1,963.56","251.54M","-1.60%"
"2013- 11- 12","1,995.48","1,983.94","2,000.41","1,983.89","247.36M","0.92%"
"2013- 11- 11","1,977.30","1,995.86","1,995.86","1,973.05","286.22M","-0.38%"
"2013- 11- 08","1,984.87","1,987.21","1,998.59","1,984.86","287.31M","-0.96%"
"2013- 11- 07","2,004.04","2,014.85","2,017.55","2,000.60","310.95M","-0.48%"
"2013- 11- 06","2,013.67","2,015.32","2,023.52","2,011.41","273.69M","-0.01%"
"2013- 11- 05","2,013.93","2,027.62","2,029.60","2,010.20","257.82M","-0.56%"
"2013- 11- 04","2,025.17","2,035.08","2,035.84","2,022.91","235.24M","-0.70%"
"2013- 11- 01","2,039.42","2,037.25","2,041.23","2,030.57","294.19M","0.46%"
"2013- 10- 31","2,030.09","2,050.96","2,055.59","2,030.09","254.50M","-1.43%"
"2013- 10- 30","2,059.58","2,055.00","2,059.58","2,043.93","263.43M","0.38%"
"2013- 10- 29","2,051.76","2,046.67","2,053.78","2,039.46","307.65M","0.18%"
"2013- 10- 28","2,048.14","2,037.28","2,048.14","2,030.90","257.53M","0.68%"
"2013- 10- 25","2,034.39","2,047.46","2,047.46","2,023.82","234.84M","-0.60%"
"2013- 10- 24","2,046.69","2,034.96","2,046.69","2,027.93","254.85M","0.54%"
"2013- 10- 23","2,035.75","2,062.81","2,063.28","2,035.75","367.99M","-0.99%"
"2013- 10- 22","2,056.12","2,051.01","2,056.12","2,045.45","378.78M","0.15%"
"2013- 10- 21","2,053.01","2,054.16","2,060.18","2,047.83","281.93M","0.03%"
"2013- 10- 18","2,052.40","2,046.56","2,052.40","2,041.36","257.59M","0.58%"
"2013- 10- 17","2,040.61","2,051.19","2,052.44","2,035.96","306.92M","0.29%"
"2013- 10- 16","2,034.61","2,040.03","2,049.50","2,033.75","267.49M","-0.31%"
"2013- 10- 15","2,040.96","2,034.69","2,045.50","2,033.84","233.62M","1.02%"
"2013- 10- 14","2,020.27","2,026.07","2,026.79","2,019.65","220.74M","-0.23%"
"2013- 10- 11","2,024.90","2,018.01","2,028.11","2,012.66","254.29M","1.17%"
"2013- 10- 10","2,001.40","2,000.91","2,010.00","1,997.66","222.68M","-0.07%"
"2013- 10- 08","2,002.76","1,987.97","2,002.78","1,981.21","329.57M","0.42%"
"2013- 10- 07","1,994.42","1,997.17","2,002.61","1,991.02","249.77M","-0.13%"
"2013- 10- 04","1,996.98","1,999.92","2,004.65","1,985.63","241.07M","-0.12%"
"2013- 10- 02","1,999.47","2,012.07","2,012.82","1,999.02","238.25M","0.03%"
"2013- 10- 01","1,998.87","1,997.62","2,012.52","1,991.22","281.27M","0.10%"
"2013- 09- 30","1,996.96","2,002.02","2,005.41","1,994.22","292.78M","-0.74%"
"2013- 09- 27","2,011.80","2,012.26","2,016.34","2,008.25","282.34M","0.22%"
"2013- 09- 26","2,007.32","1,992.10","2,007.32","1,991.10","255.55M","0.46%"
"2013- 09- 25","1,998.06","2,004.53","2,006.88","1,988.87","294.75M","-0.45%"
"2013- 09- 24","2,007.10","2,001.51","2,011.11","1,990.36","309.36M","-0.11%"
"2013- 09- 23","2,009.41","2,000.72","2,015.18","1,994.77","249.54M","0.19%"
"2013- 09- 17","2,005.58","2,009.31","2,009.31","1,994.31","264.66M","-0.39%"
"2013- 09- 16","2,013.37","2,011.69","2,018.02","2,004.45","248.50M","0.96%"
"2013- 09- 13","1,994.32","1,994.95","2,004.87","1,992.26","253.92M","-0.49%"
"2013- 09- 12","2,004.06","2,004.67","2,017.48","1,995.16","359.26M","0.01%"
"2013- 09- 11","2,003.85","1,995.96","2,003.85","1,987.40","299.41M","0.49%"
"2013- 09- 10","1,994.06","1,978.08","1,994.06","1,974.59","264.33M","0.98%"
"2013- 09- 09","1,974.67","1,964.09","1,974.67","1,962.62","270.74M","0.99%"
"2013- 09- 06","1,955.31","1,954.11","1,962.15","1,949.01","324.99M","0.19%"
"2013- 09- 05","1,951.65","1,943.66","1,954.21","1,937.82","286.74M","0.96%"
"2013- 09- 04","1,933.03","1,929.60","1,938.26","1,921.93","284.19M","-0.04%"
"2013- 09- 03","1,933.74","1,934.24","1,940.99","1,928.09","300.06M","0.46%"
"2013- 09- 02","1,924.81","1,925.32","1,932.46","1,921.01","243.99M","-0.08%"
"2013- 08- 30","1,926.36","1,918.91","1,926.37","1,910.37","300.93M","0.99%"
"2013- 08- 29","1,907.54","1,892.03","1,914.90","1,891.59","301.70M","1.22%"
"2013- 08- 28","1,884.52","1,862.51","1,885.35","1,861.56","378.29M","-0.07%"
"2013- 08- 27","1,885.84","1,883.71","1,896.63","1,881.44","409.26M","-0.11%"
"2013- 08- 26","1,887.86","1,876.59","1,890.38","1,876.59","316.30M","0.95%"
"2013- 08- 23","1,870.16","1,861.58","1,876.14","1,854.67","374.96M","1.14%"
"2013- 08- 22","1,849.12","1,847.94","1,858.50","1,838.52","425.95M","-0.98%"
"2013- 08- 21","1,867.46","1,891.01","1,894.74","1,863.60","411.24M","-1.08%"
"2013- 08- 20","1,887.85","1,910.30","1,923.42","1,885.93","350.35M","-1.55%"
"2013- 08- 19","1,917.64","1,917.32","1,918.71","1,909.80","302.12M","-0.13%"
"2013- 08- 16","1,920.11","1,903.72","1,927.59","1,901.70","348.50M","-0.20%"
"2013- 08- 14","1,923.91","1,912.59","1,925.10","1,908.92","363.32M","0.57%"
"2013- 08- 13","1,913.03","1,893.42","1,913.03","1,890.78","362.60M","1.50%"
"2013- 08- 12","1,884.83","1,878.50","1,894.42","1,878.33","297.51M","0.22%"
"2013- 08- 09","1,880.71","1,884.57","1,888.79","1,876.07","283.48M","-0.17%"
"2013- 08- 08","1,883.97","1,884.58","1,896.07","1,879.13","338.17M","0.30%"
"2013- 08- 07","1,878.33","1,892.47","1,895.50","1,878.33","312.43M","-1.48%"
"2013- 08- 06","1,906.62","1,914.06","1,914.06","1,895.87","294.65M","-0.50%"
"2013- 08- 05","1,916.22","1,920.83","1,925.60","1,915.69","233.98M","-0.37%"
"2013- 08- 02","1,923.38","1,936.26","1,939.28","1,920.98","298.15M","0.14%"
"2013- 08- 01","1,920.74","1,916.56","1,925.32","1,906.74","336.06M","0.35%"
"2013- 07- 31","1,914.03","1,915.47","1,920.60","1,910.82","384.14M","-0.16%"
"2013- 07- 30","1,917.05","1,901.88","1,917.11","1,900.54","366.88M","0.90%"
"2013- 07- 29","1,899.89","1,908.66","1,912.57","1,899.02","337.59M","-0.57%"
"2013- 07- 26","1,910.81","1,912.05","1,915.97","1,902.47","320.16M","0.06%"
"2013- 07- 25","1,909.61","1,906.57","1,913.91","1,904.44","312.00M","-0.13%"
"2013- 07- 24","1,912.08","1,904.07","1,914.41","1,901.15","322.15M","0.42%"
"2013- 07- 23","1,904.15","1,890.55","1,904.15","1,885.57","352.40M","1.27%"
"2013- 07- 22","1,880.35","1,880.81","1,894.41","1,873.17","356.94M","0.48%"
"2013- 07- 19","1,871.41","1,880.44","1,881.40","1,861.43","319.62M","-0.22%"
"2013- 07- 18","1,875.48","1,883.07","1,885.01","1,870.78","380.29M","-0.64%"
"2013- 07- 17","1,887.49","1,871.29","1,894.70","1,856.55","382.92M","1.13%"
"2013- 07- 16","1,866.36","1,875.53","1,875.68","1,860.37","303.33M","-0.47%"
"2013- 07- 15","1,875.16","1,870.26","1,877.46","1,847.82","330.03M","0.28%"
"2013- 07- 12","1,869.98","1,873.66","1,873.66","1,863.40","265.99M","-0.41%"
"2013- 07- 11","1,877.60","1,840.34","1,877.60","1,840.34","331.47M","2.93%"
"2013- 07- 10","1,824.16","1,835.94","1,836.91","1,818.94","267.90M","-0.34%"
"2013- 07- 09","1,830.35","1,828.63","1,831.35","1,815.03","257.90M","0.74%"
"2013- 07- 08","1,816.85","1,830.81","1,840.57","1,809.72","303.58M","-0.90%"
"2013- 07- 05","1,833.31","1,848.97","1,857.39","1,828.75","285.64M","-0.32%"
"2013- 07- 04","1,839.14","1,830.49","1,840.38","1,825.62","313.02M","0.79%"
"2013- 07- 03","1,824.66","1,854.29","1,860.46","1,823.10","405.80M","-1.64%"
"2013- 07- 02","1,855.02","1,861.26","1,867.18","1,850.29","483.16M","-0.04%"
"2013- 07- 01","1,855.73","1,851.57","1,866.63","1,850.03","220.88M","-0.41%"
"2013- 06- 28","1,863.32","1,844.60","1,864.09","1,844.60","251.09M","1.56%"
"2013- 06- 27","1,834.70","1,809.55","1,839.52","1,809.40","286.26M","2.87%"
"2013- 06- 26","1,783.45","1,799.74","1,799.74","1,772.49","296.94M","0.16%"
"2013- 06- 25","1,780.63","1,790.33","1,807.62","1,770.53","332.24M","-1.02%"
"2013- 06- 24","1,799.01","1,821.22","1,821.22","1,798.98","220.94M","-1.31%"
"2013- 06- 21","1,822.83","1,806.40","1,823.99","1,806.02","290.46M","-1.49%"
"2013- 06- 20","1,850.49","1,864.37","1,873.18","1,844.41","355.76M","-2.00%"
"2013- 06- 19","1,888.31","1,899.50","1,899.50","1,883.41","279.75M","-0.65%"
"2013- 06- 18","1,900.62","1,887.72","1,900.63","1,872.70","278.59M","0.93%"
"2013- 06- 17","1,883.10","1,889.45","1,897.70","1,878.40","264.45M","-0.32%"
"2013- 06- 14","1,889.24","1,895.77","1,896.60","1,881.50","279.28M","0.35%"
"2013- 06- 13","1,882.73","1,905.10","1,911.04","1,881.24","306.43M","-1.42%"
"2013- 06- 12","1,909.91","1,913.60","1,921.54","1,907.29","253.38M","-0.56%"
"2013- 06- 11","1,920.68","1,933.10","1,933.34","1,910.05","288.16M","-0.62%"
"2013- 06- 10","1,932.70","1,927.19","1,934.92","1,923.59","271.73M","0.46%"
"2013- 06- 07","1,923.85","1,953.83","1,954.82","1,923.84","341.12M","-1.80%"
"2013- 06- 05","1,959.19","1,988.94","1,989.29","1,959.19","340.50M","-1.52%"
"2013- 06- 04","1,989.51","1,998.38","1,999.73","1,979.42","334.90M","0.00%"
"2013- 06- 03","1,989.57","1,993.11","2,000.56","1,989.51","333.50M","-0.57%"
"2013- 05- 31","2,001.05","2,009.25","2,013.29","2,000.82","397.51M","0.05%"
"2013- 05- 30","2,000.10","1,999.83","2,008.23","1,997.84","435.69M","-0.05%"
"2013- 05- 29","2,001.20","1,993.69","2,009.43","1,992.68","362.63M","0.75%"
"2013- 05- 28","1,986.22","1,983.58","1,991.20","1,978.89","311.41M","0.32%"
"2013- 05- 27","1,979.97","1,974.59","1,984.13","1,971.53","256.08M","0.33%"
"2013- 05- 24","1,973.45","1,979.35","1,979.93","1,961.59","273.55M","0.22%"
"2013- 05- 23","1,969.19","1,985.91","1,991.35","1,969.19","342.94M","-1.24%"
"2013- 05- 22","1,993.83","1,991.76","1,998.70","1,987.23","326.45M","0.64%"
"2013- 05- 21","1,981.09","1,994.02","1,995.10","1,976.17","245.78M","-0.07%"
"2013- 05- 20","1,982.43","1,990.36","1,991.27","1,982.43","274.39M","-0.22%"
"2013- 05- 16","1,986.81","1,980.03","1,991.98","1,980.03","322.20M","0.79%"
"2013- 05- 15","1,971.26","1,971.96","1,972.44","1,963.52","246.96M","0.12%"
"2013- 05- 14","1,968.83","1,954.39","1,972.50","1,954.13","328.48M","1.03%"
"2013- 05- 13","1,948.70","1,936.86","1,948.70","1,935.57","251.57M","0.20%"
"2013- 05- 10","1,944.75","1,975.48","1,975.48","1,944.75","283.84M","-1.75%"
"2013- 05- 09","1,979.45","1,963.61","1,982.32","1,961.50","332.55M","1.18%"
"2013- 05- 08","1,956.45","1,961.73","1,964.08","1,952.38","337.94M","0.11%"
"2013- 05- 07","1,954.35","1,962.28","1,962.87","1,951.27","299.86M","-0.36%"
"2013- 05- 06","1,961.48","1,977.44","1,983.64","1,960.14","294.95M","-0.22%"
"2013- 05- 03","1,965.71","1,967.88","1,968.04","1,953.40","312.53M","0.43%"
"2013- 05- 02","1,957.21","1,961.67","1,966.68","1,954.28","349.69M","-0.34%"
"2013- 04- 30","1,963.95","1,947.07","1,967.06","1,946.99","403.08M","1.20%"
"2013- 04- 29","1,940.70","1,948.87","1,948.97","1,934.68","266.05M","-0.20%"
"2013- 04- 26","1,944.56","1,949.92","1,951.86","1,942.37","280.16M","-0.36%"
"2013- 04- 25","1,951.60","1,937.88","1,951.66","1,935.81","334.96M","0.84%"
"2013- 04- 24","1,935.31","1,931.06","1,939.35","1,921.03","341.10M","0.87%"
"2013- 04- 23","1,918.63","1,924.43","1,924.79","1,908.77","260.48M","-0.40%"
